time,z_m,beta,gamma,surge,sway,heave
32.8,0.000307911945754903,-0.782548914550389,-4.65780390866512,-4.18132385412008,-0.748083243250102,0.676668916051462
32.8166666666667,0.000366731566982022,-0.644522147750456,-4.6297749384825,-4.3146214407146,-0.421708614544012,1.29376599145457
32.8333333333333,0.000428876310628703,-0.614486498467541,-4.61791745844058,-4.3146214407146,-0.421708614544012,1.29376599145457
32.85,0.000501131978739164,-0.453303151924363,-4.63415890866781,-4.46188179394901,-0.617430033684522,4.05734325418621
32.8666666666667,0.00058422571642767,-0.397994795086493,-4.64777117133697,-4.40995023892075,-0.62961146986559,2.00243886920586
32.8833333333333,0.000707350387985394,-0.398220574118987,-4.64137964333426,-4.40995023892075,-0.62961146986559,2.00243886920586
32.9,0.000851718268144247,-0.437708729191336,-4.63043057310983,-3.76695014904141,-1.19640561435558,3.05551628214419
32.9166666666667,0.00101034361260614,-0.467198807919645,-4.5950437443239,-3.82715151976496,-0.749904832654074,0.0485490364504978
32.9333333333333,0.00119146777421937,-0.472481296029009,-4.56506085598884,-4.11584512751549,-0.727581795556471,-1.34793787275553
32.95,0.00136770039963465,-0.475208690510517,-4.55192452910465,-4.11584512751549,-0.727581795556471,-1.34793787275553
32.9666666666667,0.0015142596432687,-0.519403415405927,-4.52089877513206,-3.46453781253993,-0.962310735015944,0.435265759525076
32.9833333333333,0.00162829948910021,-0.53880536305125,-4.491350987769,-3.228351513879,-1.09254228510335,1.63177454199418
33,0.00172962869349223,-0.54113248474551,-4.47840902669262,-3.228351513879,-1.09254228510335,1.63177454199418
33.0166666666667,0.0018372544005654,-0.408548964552766,-4.46949280157944,0.857181696676835,-0.547494948725589,-1.18864915500991
33.0333333333333,0.00195415038817764,-0.377216058873848,-4.4576554584931,0.857181696676835,-0.547494948725589,-1.18864915500991
33.05,0.00204964178800057,-0.483999082736041,-4.42940273023701,-14.4642151095688,-0.772174020672589,-0.220639514232613
33.0666666666667,0.00211694430311339,-0.628916659784757,-4.39426932594345,-5.23830105097592,-0.65389272835888,-2.45081918104365
33.0833333333333,0.00216817968014863,-0.651533084035403,-4.38291223821598,-5.23830105097592,-0.65389272835888,-2.45081918104365
33.1,0.00218231652354402,-0.849834248235174,-4.42396590756532,-5.17377977122664,-0.804182658547535,-3.80097867537141
33.1166666666667,0.0021567996064216,-0.92440000085412,-4.44345901450238,-5.46096940415502,-0.888987359325588,-3.80132266650349
33.1333333333333,0.00208061267797536,-0.920115347157879,-4.4394856736397,-5.46096940415502,-0.888987359325588,-3.80132266650349
33.15,0.00195339101461667,-0.844437562704108,-4.431196125332,-3.63536199671328,-1.0550497359246,-1.40007956340313
33.1666666666667,0.00177910345359823,-0.747981334439886,-4.39334719320559,-5.28308244198859,-1.64347272470295,0.322108020770177
33.1833333333333,0.00158572274939485,-0.723020758258497,-4.37854859068959,-5.28308244198859,-1.64347272470295,0.322108020770177
33.2,0.00140102204656078,-0.565171162347871,-4.31592549402016,-4.58775361445695,-1.55128923878521,3.64961439394951
33.2166666666667,0.00123001696608961,-0.468555409646737,-4.28734834508785,-3.66071534141749,-1.66416026955321,4.21387996980995
33.2333333333333,0.00110879879405587,-0.429717375867712,-4.26599483596088,-3.46666839482784,-1.67660927062929,4.13282870328128
33.25,0.00104822766295508,-0.424188020020026,-4.25735938546786,-3.46666839482784,-1.67660927062929,4.13282870328128
33.2666666666667,0.0010447515702359,-0.426764305988913,-4.21158655713885,-4.33914944051057,-1.61635017836913,2.06465800949261
33.2833333333333,0.0010940467280406,-0.442253154380718,-4.17914338292451,-4.40050524196625,-1.26751613630205,0.884521319827437
33.3,0.00117091946024744,-0.471104852812924,-4.15479755250137,-4.24423652962893,-1.1014272370223,-0.270935175154731
33.3166666666667,0.00125555431279068,-0.479646541306479,-4.14915183320964,-4.24423652962893,-1.1014272370223,-0.270935175154731
33.3333333333333,0.00133073242675746,-0.538906983122192,-4.13212868472682,-3.9175700418368,-1.03805819604807,-2.34392225624919
33.35,0.00139337512225527,-0.555374109019849,-4.12690560839854,-3.9175700418368,-1.03805819604807,-2.34392225624919
33.3666666666667,0.00142256339835618,-0.643553692893287,-4.11767777729966,-3.9852836878866,-1.01866061794311,-2.48476631270051
33.3833333333333,0.00141449242254636,-0.696793338579853,-4.09983074509195,-3.89234470742643,-1.02600564694367,-2.08340874106139
33.4,0.00137035234079306,-0.717321058848904,-4.07878697552308,-4.05287516886145,-1.01619561606906,-1.80797647368312
33.4166666666667,0.00129663628863676,-0.716527222703445,-4.07441966836232,-4.05287516886145,-1.01619561606906,-1.80797647368312
33.4333333333333,0.00119970362088623,-0.695919376237942,-4.03854648361249,-3.99086821002066,-1.05536486628838,-0.508880007920787
33.45,0.0010822512664441,-0.685584283839478,-4.02655526755044,-3.99086821002066,-1.05536486628838,-0.508880007920787
33.4666666666667,0.00095882815723795,-0.655906073016503,-3.98432850686823,-3.93786785671711,-1.08937826811448,0.302570851531439
33.4833333333333,0.000834803428696509,-0.64414764225288,-3.97288624086723,-3.93786785671711,-1.08937826811448,0.302570851531439
33.5,0.000718805813096264,-0.601339508039131,-3.95761402113192,-4.03597810233533,-0.982954732985422,0.698978289949894
33.5166666666667,0.00061318297920236,-0.549473418956065,-3.958159452234,-3.97435137498379,-0.880617078930512,1.89687406979799
33.5333333333333,0.00052123158337095,-0.537767243906938,-3.96249673631822,-3.97435137498379,-0.880617078930512,1.89687406979799
33.55,0.000455905729666023,-0.508391518207108,-3.99035318494352,-4.048188180089,-1.15181309697852,1.78195472819805
33.5666666666667,0.000419395978511997,-0.499315186411092,-4.00006437878217,-4.048188180089,-1.15181309697852,1.78195472819805
33.5833333333333,0.000408586168540247,-0.517420258943002,-4.01456263371727,-3.94632179680765,-0.930444793547317,0.0440711010185769
33.6,0.000421304035159185,-0.525418505262994,-4.02133029969299,-3.94632179680765,-0.930444793547317,0.0440711010185769
33.6166666666667,0.00043994416656559,-0.573860439543367,-3.99072539068545,-3.75038275286108,-0.924448329611495,-0.806668264818191
33.6333333333333,0.000456670861454933,-0.586499289543519,-3.98237990983116,-3.75038275286108,-0.924448329611495,-0.806668264818191
33.65,0.000462807835210585,-0.612272409723182,-3.93063706179989,-3.71012117736042,-0.985185487712175,-0.937740284317732
33.6666666666667,0.000456471522027877,-0.619872859348373,-3.91254003588875,-3.71012117736042,-0.985185487712175,-0.937740284317732
33.6833333333333,0.000437299338348584,-0.574579391338175,-3.87920293912697,-3.71296078470051,-0.959576414681226,0.720448217349499
33.7,0.000405767483022658,-0.561554630792014,-3.87332252015456,-3.71296078470051,-0.959576414681226,0.720448217349499
33.7166666666667,0.000380510820252776,-0.442774095309998,-3.85734771163533,-3.93785675080121,-0.779959925308451,2.25206069576219
33.7333333333333,0.000365675301757542,-0.410281600382476,-3.8554843704854,-3.93785675080121,-0.779959925308451,2.25206069576219
33.75,0.000376454443205015,-0.321037058358581,-3.84133071035286,-3.77343658845127,-1.28145669111013,3.79223802729398
33.7666666666667,0.000415604737814503,-0.306911282486547,-3.8415540692926,-3.77343658845127,-1.28145669111013,3.79223802729398
33.7833333333333,0.000498064286340109,-0.25336848793597,-3.86939915658961,-3.88650971766263,-1.45003017374724,2.71433786939681
33.8,0.000624088404565143,-0.249015011951073,-3.8769919881574,-3.88650971766263,-1.45003017374724,2.71433786939681
33.8166666666667,0.000778163602428651,-0.261533752278907,-3.92741438461293,-3.81503730360121,-1.30836369499713,0.725428855306283
33.8333333333333,0.000955532161979575,-0.270183260199214,-3.94275464611855,-3.81503730360121,-1.30836369499713,0.725428855306283
33.85,0.00113359321819497,-0.337502329727176,-4.01115448873903,-3.73900824914873,-1.51695909916013,-0.962958604465425
33.8666666666667,0.0013056673417224,-0.355730412374438,-4.02407828061508,-3.73900824914873,-1.51695909916013,-0.962958604465425
33.8833333333333,0.00145315494188753,-0.411848255281807,-4.07909819280218,-3.56482744802386,-2.03997920304909,-0.779532347546145
33.9,0.00157337394809925,-0.431065155604258,-4.10944787514936,-3.62826356288493,-2.24305335957259,-0.910363690157607
33.9166666666667,0.00166984785516572,-0.434193900764713,-4.10883785478997,-3.62826356288493,-2.24305335957259,-0.910363690157607
33.9333333333333,0.00174318152505606,-0.393863100976247,-4.13081507841419,-3.78873527987003,-2.65054431940019,-0.168566632771213
33.95,0.0017944475232928,-0.36122158225228,-4.1544244406705,-3.82158161067814,-2.66907717043459,-0.0618412377519067
33.9666666666667,0.0018327819455972,-0.361461604151034,-4.15148904298979,-3.82158161067814,-2.66907717043459,-0.0618412377519067
33.9833333333333,0.00186240657060642,-0.364938670778286,-4.18746920801367,-3.77374726183563,-3.06583513932377,-0.520161974511482
34,0.00188411075230608,-0.370061242662748,-4.19177924450405,-3.77374726183563,-3.06583513932377,-0.520161974511482
34.0166666666667,0.00189370676388793,-0.46056419162504,-4.19002831382295,-3.69520067160428,-3.2803575954482,-1.96300570735335
34.0333333333333,0.00189058787479678,-0.491022199571211,-4.18267283166415,-3.69520067160428,-3.2803575954482,-1.96300570735335
34.05,0.00186101784496036,-0.618285273664792,-4.16153197517542,-3.19607070799917,-3.80733359735608,-1.64564203156605
34.0666666666667,0.00180229211651099,-0.678350344857817,-4.15717940690593,-3.48406668887436,-3.9903476932779,-1.45134403282478
34.0833333333333,0.00172002886116078,-0.684834921965473,-4.14949588467299,-3.48406668887436,-3.9903476932779,-1.45134403282478
34.1,0.00161899184793361,-0.628609205125651,-4.19041997098202,-3.5819352346912,-4.89828788261563,0.518354048306681
34.1166666666667,0.00150137831743537,-0.61744810105578,-4.18916343299365,-3.5819352346912,-4.89828788261563,0.518354048306681
34.1333333333333,0.00139054515750402,-0.522509755063263,-4.22733839159657,-3.63457143085748,-5.47722320434153,2.78072377397418
34.15,0.00129080958973063,-0.447910367967292,-4.24387057550421,-3.56289618770033,-5.73038664902747,3.34553090936542
34.1666666666667,0.00122453324438639,-0.38684050066155,-4.24261897283307,-3.50834246747494,-5.48274284454584,3.78789064573944
34.1833333333333,0.00120249685629642,-0.380391062163505,-4.2302974884595,-3.50834246747494,-5.48274284454584,3.78789064573944
34.2,0.00122814165856091,-0.30728390759011,-4.21759243684216,-3.63549234509468,-5.33985646861196,3.81048183225393
34.2166666666667,0.00129937860573586,-0.292180239225465,-4.2034866784831,-3.63549234509468,-5.33985646861196,3.81048183225393
34.2333333333333,0.00141300220237884,-0.283578979099855,-4.15217219119135,-3.56952320462465,-4.65076361286044,2.53796628022939
34.25,0.00156576896561811,-0.291679094917675,-4.12911990790077,-3.56952320462465,-4.65076361286044,2.53796628022939
34.2666666666667,0.00174094728663921,-0.342566012739582,-4.0154159231984,-3.55005979474187,-3.99268431953192,-0.649106224734709
34.2833333333333,0.00193297987048379,-0.365005001233317,-3.97858631442918,-3.55005979474187,-3.99268431953192,-0.649106224734709
34.3,0.00210641005167814,-0.412944567109626,-3.91543300703194,-3.53731634076387,-3.6284237218827,-0.82576810208559
34.3166666666667,0.00225317905900389,-0.440931782492913,-3.92312587651425,-3.53291693676114,-3.46210035625994,-1.05239257247932
34.3333333333333,0.0023728844521439,-0.453940067248261,-3.96464944851838,-3.5159050116837,-3.66308733124584,-0.669376128694788
34.35,0.00246424031437395,-0.456091919625907,-4.0349305873826,-3.38277605965436,-4.05905385749638,0.0842934359208215
34.3666666666667,0.00253227549689546,-0.463813788355842,-4.04518740163125,-3.38277605965436,-4.05905385749638,0.0842934359208215
34.3833333333333,0.00258725345793893,-0.417352547723812,-4.12924684043036,-3.48863940361738,-4.37079837822765,0.886438551625609
34.4,0.00263252360989199,-0.411417736635673,-4.1444853284913,-3.48863940361738,-4.37079837822765,0.886438551625609
34.4166666666667,0.00267679266703931,-0.326361706052913,-4.18240201621776,-3.36937706437707,-4.83824930123836,3.34660935225189
34.4333333333333,0.0027226130663481,-0.268540924220023,-4.20601700519412,-3.49167161092013,-4.73830833306164,3.18696122660935
34.45,0.00279534726995317,-0.232614699580258,-4.2255588582872,-3.470694581604,-5.33143350818157,2.74989258238077
34.4666666666667,0.00289857409934667,-0.221169369159515,-4.23431526897029,-3.34088162225485,-4.98984534558952,2.94604614586085
34.4833333333333,0.00302493771132535,-0.236643884665624,-4.21840364015985,-3.34088162225485,-4.98984534558952,2.94604614586085
34.5,0.00317310386778239,-0.258305531569224,-4.20435734442068,-3.36269393335134,-4.78546288294643,0.885502585949749
34.5166666666667,0.00334167357330623,-0.283425429190796,-4.17543874654447,-3.30877821876854,-4.89629583201557,1.07284236305095
34.5333333333333,0.00350704704915519,-0.307857612482973,-4.14839899338328,-3.23310484588593,-4.67919680340141,0.192197683727462
34.55,0.00366516259328809,-0.330991844299484,-4.13208092181815,-3.4737864101395,-4.44878645779341,-0.47660760454312
34.5666666666667,0.00380710165256075,-0.350764011684306,-4.11328876063212,-3.4737864101395,-4.44878645779341,-0.47660760454312
34.5833333333333,0.00392425831243841,-0.404414657841879,-4.15268620919076,-3.07831906558275,-4.84593576408774,-0.472427030922845
34.6,0.00401619797581647,-0.455917146663269,-4.17672310701758,-3.02541545065194,-4.87045178118497,-0.449273936209269
34.6166666666667,0.00408450997557494,-0.477694340013922,-4.15998447672962,-3.02541545065194,-4.87045178118497,-0.449273936209269
34.6333333333333,0.00413095624771708,-0.487483982289402,-4.15979683107209,-3.21987623873949,-5.39220274192095,0.464473879961297
34.65,0.00415702650591039,-0.501676536490425,-4.14393586953202,-3.21987623873949,-5.39220274192095,0.464473879961297
34.6666666666667,0.00417328113493333,-0.473204573246634,-4.12444211743877,-3.22592224090546,-5.40313973099887,0.688427012253925
34.6833333333333,0.00418342467240781,-0.481754223463048,-4.10190965565904,-3.22592224090546,-5.40313973099887,0.688427012253925
34.7,0.00419036189079608,-0.453744586379541,-4.09299958054518,-3.28262875525057,-5.60559356366694,0.699360859526694
34.7166666666667,0.00419480266399961,-0.458535838346357,-4.07412571293285,-3.28262875525057,-5.60559356366694,0.699360859526694
34.7333333333333,0.00419702442604611,-0.499622653349713,-4.02754688441435,-3.321206615448,-5.09527672787607,0.180366138696298
34.75,0.00419721359658902,-0.54851039848998,-3.97023529483924,-2.96857712662071,-4.90271154427677,-0.61127216864191
34.7666666666667,0.00419008303483875,-0.592663786346614,-3.90131472795986,-3.00993292709887,-5.12002304659784,0.198961789301224
34.7833333333333,0.00416679705786674,-0.617209768421501,-3.84873147256099,-2.93746741034687,-4.94465069760084,0.307758921693824
34.8,0.0041338835960149,-0.609470866323173,-3.81747935227583,-3.27149010612071,-5.13955893719494,1.10645178718604
34.8166666666667,0.00409595462035568,-0.566135939598283,-3.79927428008068,-3.25584800809175,-5.29319408615827,1.87251967300326
34.8333333333333,0.00406177620950385,-0.569891134174594,-3.78211972374303,-3.25584800809175,-5.29319408615827,1.87251967300326
34.85,0.00404199483559714,-0.498432325211958,-3.74017638533125,-3.33053938419968,-4.92640017063916,1.99242732440978
34.8666666666667,0.00403786423745309,-0.469253725406634,-3.67377431976223,-3.35126302327663,-4.88656003542095,2.11009625697881
34.8833333333333,0.00404947639615206,-0.486347044707447,-3.64908608508743,-3.35126302327663,-4.88656003542095,2.11009625697881
34.9,0.00407736032982708,-0.56675350103267,-3.55852283296745,-3.25198051900864,-3.91973598769903,-0.251683508326486
34.9166666666667,0.00412059085493812,-0.662052074826139,-3.49040011336394,-2.60123609861284,-3.93618531045765,0.102641842899565
34.9333333333333,0.00415303163175943,-0.71410162446155,-3.4611926848285,-2.80580414695591,-3.88883173086941,0.120886625107052
34.95,0.00417252113611523,-0.735799886767677,-3.44817767430116,-2.80580414695591,-3.88883173086941,0.120886625107052
34.9666666666667,0.00418101524650413,-0.686740775801621,-3.4436266276474,-3.22942995676547,-3.9544206398502,0.30874106459897
34.9833333333333,0.00417933026456523,-0.691328394158108,-3.43491238992672,-3.22942995676547,-3.9544206398502,0.30874106459897
35,0.00417032170773646,-0.663990104405924,-3.39773093839334,-3.16640622209758,-3.86500369603634,0.407664014839567
35.0166666666667,0.00415492193497391,-0.665788824890854,-3.37937942919226,-3.16640622209758,-3.86500369603634,0.407664014839567
35.0333333333333,0.00413460651674149,-0.696973779877437,-3.38701622338621,-2.97921747083962,-3.66851724734008,-0.279464701232128
35.05,0.00411012372568067,-0.716482269313214,-3.38185461783622,-2.97921747083962,-3.66851724734008,-0.279464701232128
35.0666666666667,0.00407433492158839,-0.774713204855464,-3.44777782162059,-2.88154853924811,-4.2230046487689,-0.196020730880648
35.0833333333333,0.00402644273428135,-0.800001920659918,-3.45604008707162,-2.88154853924811,-4.2230046487689,-0.196020730880648
35.1,0.00396832363590504,-0.816551556920448,-3.45537896156766,-2.96689867201447,-4.47758555903733,-0.537617040246539
35.1166666666667,0.00390108990761068,-0.830891963622017,-3.44715602377544,-2.96689867201447,-4.47758555903733,-0.537617040246539
35.1333333333333,0.00382213063935571,-0.842610886306575,-3.39519264447691,-2.87432151060402,-4.84664274331331,-0.0825586571506225
35.15,0.00373135761625994,-0.855195429666569,-3.37276337612409,-2.87432151060402,-4.84664274331331,-0.0825586571506225
35.1666666666667,0.00363456065406729,-0.844404186902127,-3.35439997397774,-2.82863557196707,-5.6171746958673,1.23066495376676
35.1833333333333,0.00353381188818206,-0.850079829031794,-3.34173843618193,-2.82863557196707,-5.6171746958673,1.23066495376676
35.2,0.00344288695551552,-0.750397427467518,-3.40348342670074,-3.06121157117635,-5.82567248487473,2.83912540179938
35.2166666666667,0.00336568426026448,-0.703133981989567,-3.45215131703026,-3.21517346787602,-5.99710048016012,2.34511774964407
35.2333333333333,0.00331948406108705,-0.701187746112631,-3.48584696086335,-3.0267466992557,-6.12197189145386,2.27882449178621
35.25,0.00330059141195076,-0.728581548443596,-3.53513243276104,-2.85166018146276,-5.66343492726088,2.25650320825428
35.2666666666667,0.00330490310379032,-0.757468657287905,-3.59713994048656,-2.68336814611554,-5.42977288638055,1.00315032960027
35.2833333333333,0.00333032569180876,-0.770696344714963,-3.64297262629948,-2.82767374119759,-5.90387391493022,1.45516344498247
35.3,0.00336201656812436,-0.786245028433994,-3.63888714268242,-2.82767374119759,-5.90387391493022,1.45516344498247
35.3166666666667,0.003400375387816,-0.764444423228575,-3.67495456154584,-2.87039761515856,-5.6745759144783,0.843752890783176
35.3333333333333,0.00344638151684282,-0.757465656270726,-3.6753663665493,-2.81185628660172,-5.51450868664086,0.496005073050223
35.35,0.00349263787402451,-0.77136883674402,-3.65600349644847,-2.81185628660172,-5.51450868664086,0.496005073050223
35.3666666666667,0.00353398825676832,-0.775595061019114,-3.58897317481689,-2.60722832476497,-5.96728694117665,1.22356476637274
35.3833333333333,0.00356957645292383,-0.791571018927299,-3.55808136628293,-2.60722832476497,-5.96728694117665,1.22356476637274
35.4,0.00360767852594875,-0.690588593478218,-3.45569484309007,-3.09216872723699,-6.17317367090285,2.53406576565951
35.4166666666667,0.00364979106296962,-0.67249684776793,-3.4103914376352,-3.09216872723699,-6.17317367090285,2.53406576565951
35.4333333333333,0.00370862975600199,-0.583467822651469,-3.30555259910346,-3.32315979534239,-5.3177562804848,3.3294895828858
35.45,0.00378727603626994,-0.630049971238639,-3.23992510785315,-3.1135601825729,-4.62922894966155,-0.389577117474377
35.4666666666667,0.00389192493589648,-0.67206843500568,-3.22262063906072,-3.1135601825729,-4.62922894966155,-0.389577117474377
35.4833333333333,0.00398431074838653,-0.899970671429898,-3.19333802397712,-2.50974585565627,-3.43126711883992,-3.42214214762002
35.5,0.00405424530465281,-0.982110788444527,-3.17669647075049,-2.50974585565627,-3.43126711883992,-3.42214214762002
35.5166666666667,0.00407233438850627,-1.13861115456423,-3.20000340666059,-2.4692092626065,-4.08033337689042,-3.04801715856045
35.5333333333333,0.00403242690709747,-1.18196510734485,-3.19610759502058,-2.4692092626065,-4.08033337689042,-3.04801715856045
35.55,0.00394281565913764,-1.18042274997592,-3.25629477749682,-2.78179841746837,-5.04371722103059,-1.81171755990759
35.5666666666667,0.0038082214765762,-1.1869275952662,-3.2608362549248,-2.78179841746837,-5.04371722103059,-1.81171755990759
35.5833333333333,0.00364537461259299,-1.1003338737121,-3.29544808126716,-2.895633178702,-6.3587050103426,1.57529496827275
35.6,0.00346009794515839,-1.08207309712252,-3.29535559747959,-2.895633178702,-6.3587050103426,1.57529496827275
35.6166666666667,0.00328894329652923,-1.02471831564967,-3.27992802462432,-2.72784032504857,-6.96739921825528,2.42822448739782
35.6333333333333,0.00314224156153588,-1.01801022077092,-3.26440960486837,-2.72784032504857,-6.96739921825528,2.42822448739782
35.65,0.00302738183576556,-1.03746320881754,-3.23959678624719,-2.7252088075012,-7.78419140220284,3.09824921619445
35.6666666666667,0.00294508903552345,-1.05388683086356,-3.22207148932291,-2.7252088075012,-7.78419140220284,3.09824921619445
35.6833333333333,0.00290033065648669,-1.07360255849473,-3.17181648196367,-2.73096605585366,-7.00717301023901,0.397395426542498
35.7,0.00289246297001325,-1.08949153866316,-3.15114965496308,-2.73096605585366,-7.00717301023901,0.397395426542498
35.7166666666667,0.00288878446052394,-1.1284695466596,-3.06122500928507,-2.66221692927629,-6.55294923307002,-1.31246265474856
35.7333333333333,0.00288295326926349,-1.15407436928496,-3.00854270781853,-2.56334183676541,-6.75676266365349,-0.373517853479274
35.75,0.00285757594205323,-1.168962472736,-2.99291361512442,-2.56334183676541,-6.75676266365349,-0.373517853479274
35.7666666666667,0.00281824061302403,-1.16446027633301,-2.99708651085172,-2.91344940589964,-7.25167267147601,-0.673648983708397
35.7833333333333,0.00276915788736405,-1.17325532174199,-2.99143387237175,-2.91344940589964,-7.25167267147601,-0.673648983708397
35.8,0.00270801186285865,-1.17171112790823,-3.01563795069306,-2.58958862317801,-7.18912590667009,0.414005310157686
35.8166666666667,0.00263494709508419,-1.17730317043274,-2.99777788095631,-2.73755712468177,-6.83517393706739,-0.589915492358431
35.8333333333333,0.00256214993386889,-1.19048669869682,-2.98300168635297,-2.73755712468177,-6.83517393706739,-0.589915492358431
35.85,0.00248264793047601,-1.22081929376278,-2.92898397015006,-2.57923060303181,-6.46983840366304,-0.0260868625935516
35.8666666666667,0.00239425671006603,-1.23809268078951,-2.9100419706949,-2.57923060303181,-6.46983840366304,-0.0260868625935516
35.8833333333333,0.00230393188218498,-1.26186699097853,-2.84172112896299,-2.66243291011453,-6.08269202046692,0.164118640386406
35.9,0.00221351320456999,-1.29499927227163,-2.82278334734062,-2.64500217510313,-6.04850041252971,-0.123602332072845
35.9166666666667,0.00212521462330572,-1.325016448788,-2.81505030158629,-2.44744195969552,-5.56398671103716,-0.592478474714234
35.9333333333333,0.00203670669939729,-1.34123648283583,-2.80799122770656,-2.44744195969552,-5.56398671103716,-0.592478474714234
35.95,0.00194292930339249,-1.35500812084568,-2.79982911595289,-2.49092863472253,-5.56935671363771,-0.128900867739227
35.9666666666667,0.00184268846355977,-1.3641335357361,-2.79404534464238,-2.68824656580687,-5.33958466593325,0.013455425614171
35.9833333333333,0.00174166183523637,-1.37316562329473,-2.78877008674755,-2.68824656580687,-5.33958466593325,0.013455425614171
36,0.00164283524467236,-1.36002974985686,-2.78827792697597,-2.60286603790224,-5.04088930412829,0.63503992465511
36.0166666666667,0.00154681855234136,-1.342618831451,-2.78403806017918,-2.67328894291073,-4.93814730705619,0.352973626089841
36.0333333333333,0.00146014190185592,-1.34702178719821,-2.77857922628784,-2.67328894291073,-4.93814730705619,0.352973626089841
36.05,0.00138126366851869,-1.32398051797319,-2.77289822701257,-2.72660259994715,-4.585024481754,0.834558653719351
36.0666666666667,0.00130902170809035,-1.32462286279778,-2.76185764454681,-2.69710820991546,-4.40879405462295,0.337109409742802
36.0833333333333,0.00124829786368503,-1.33463472054988,-2.75553962920004,-2.69710820991546,-4.40879405462295,0.337109409742802
36.1,0.00119431846796438,-1.36077111585224,-2.74048456721298,-2.45299257955998,-3.82981898540854,0.154861786415149
36.1166666666667,0.00114549282787647,-1.37319413298407,-2.71673695005881,-2.51678203790337,-3.64726578499675,-0.223522631920874
36.1333333333333,0.00109972562370319,-1.38362389209004,-2.69309955258973,-2.3613423237361,-3.52699836036712,0.775728790544718
36.15,0.00105252446011249,-1.39229994282388,-2.68530653633725,-2.3613423237361,-3.52699836036712,0.775728790544718
36.1666666666667,0.00101322261076482,-1.40036085143428,-2.66322317363047,-2.49013193138689,-3.36753406685889,-0.259555812604167
36.1833333333333,0.000984386815484871,-1.40751687257489,-2.65548329513583,-2.49013193138689,-3.36753406685889,-0.259555812604167
36.2,0.000954314933749642,-1.39473532355989,-2.65977705224674,-2.43278799592108,-3.39095936610997,0.82502495556809
36.2166666666667,0.00092035237515064,-1.39627440854492,-2.65855900654691,-2.43278799592108,-3.39095936610997,0.82502495556809
36.2333333333333,0.000894317448541625,-1.40161806595042,-2.66253339760057,-2.67330297143608,-3.13608444133103,-0.663942778534442
36.25,0.000878783311920915,-1.44246039925308,-2.6586507685778,0.94590612818189,-3.1717806086123,-0.691735186953843
36.2666666666667,0.000857719932601272,-1.45570397635109,-2.65260337310149,0.94590612818189,-3.1717806086123,-0.691735186953843
36.2833333333333,0.000826672208054456,-1.56190028677328,-2.62381337513563,1.46963226144835,-3.41696416046023,-1.19709841892533
36.3,0.000786359876068552,-1.59561752381486,-2.60910853542421,1.46963226144835,-3.41696416046023,-1.19709841892533
36.3166666666667,0.00073243857787569,-1.59163394867393,-2.6013905181679,-5.08104712699354,-3.8134026881367,0.852946981716528
36.3333333333333,0.000664366903727827,-1.58991163515737,-2.59541359820033,-5.08104712699354,-3.8134026881367,0.852946981716528
36.35,0.000604368040809186,-1.49580870506728,-2.61010963796196,-3.20533304186314,-3.48916576557904,0.836179898245633
36.3666666666667,0.000558435257118748,-1.45097252052138,-2.62569677926036,-1.43871295318007,-3.95085505632311,0.223573923716694
36.3833333333333,0.000525514253962911,-1.44727328372453,-2.62377940452299,-1.43871295318007,-3.95085505632311,0.223573923716694
36.4,0.000498424150308848,-1.4705955274783,-2.66072283251666,-2.83477012919933,-3.57335942178667,-0.375330017467774
36.4166666666667,0.000474918866782769,-1.47860861727408,-2.66598019496197,-2.83477012919933,-3.57335942178667,-0.375330017467774
36.4333333333333,0.000448634887272066,-1.52987965817962,-2.70791952803715,-3.02178206258565,-3.55814899317324,-0.199078675412852
36.45,0.000417994916740281,-1.5776731098899,-2.73775937652043,-2.3811352578342,-3.36387232948095,-0.917241905364022
36.4666666666667,0.000385185355040925,-1.60151801422,-2.75226760667179,-2.35925733415559,-3.22642288390398,-1.93532055870071
36.4833333333333,0.000343153595917871,-1.61245376058963,-2.75929759155103,-2.4219614814803,-3.36716464902461,-1.39029057531655
36.5,0.0002800174839734,-1.61153479801651,-2.75177381476358,-2.4219614814803,-3.36716464902461,-1.39029057531655
36.5166666666667,0.000200406825415803,-1.61353331079713,-2.77645503460195,-2.7812779007256,-3.31796602609158,-1.21067350142188
36.5333333333333,0.000107310957845551,-1.6048497996613,-2.78566723398403,-2.79773862166107,-3.34088863651752,-0.714063996205106
36.55,3.77522983421183e-06,-1.59010037026682,-2.79227153599325,-2.60949802326262,-3.36886210059226,0.183117300567962
36.5666666666667,-0.000103618064190999,-1.58185743504155,-2.78762177401706,-2.60949802326262,-3.36886210059226,0.183117300567962
36.5833333333333,-0.000204668876655012,-1.54587322801986,-2.75162944974367,-2.78503140804023,-3.0480063449055,0.956905222710595
36.6,-0.000295534521842443,-1.53528195623548,-2.73483926523776,-2.78503140804023,-3.0480063449055,0.956905222710595
36.6166666666667,-0.00036827648083853,-1.51412108917944,-2.74168030914012,-2.6670874579221,-2.43547402013466,1.36356828034669
36.6333333333333,-0.000422050680427215,-1.50874394119755,-2.74097511531142,-2.57545225353688,-2.2960459679611,0.87603055485785
36.65,-0.000453575188895358,-1.50594354069971,-2.73140429765709,-2.57545225353688,-2.2960459679611,0.87603055485785
